pdb_id,resolution,ligand_id,ligand_heavy_atoms,ligand_chain,family,n_chains,structure_format,has_TYR_5A,has_TYR_8A,has_TYR_10A,has_TYR_12A,has_TYR_15A,has_CYS_5A,has_CYS_8A,has_CYS_10A,has_CYS_12A,has_CYS_15A,has_SER_5A,has_SER_8A,has_SER_10A,has_SER_12A,has_SER_15A,has_THR_5A,has_THR_8A,has_THR_10A,has_THR_12A,has_THR_15A,has_LYS_5A,has_LYS_8A,has_LYS_10A,has_LYS_12A,has_LYS_15A,has_ANY_5A,has_ANY_8A,has_ANY_10A,has_ANY_12A,has_ANY_15A,count_TYR_5A,count_TYR_8A,count_TYR_10A,count_TYR_12A,count_TYR_15A,count_CYS_5A,count_CYS_8A,count_CYS_10A,count_CYS_12A,count_CYS_15A,count_SER_5A,count_SER_8A,count_SER_10A,count_SER_12A,count_SER_15A,count_THR_5A,count_THR_8A,count_THR_10A,count_THR_12A,count_THR_15A,count_LYS_5A,count_LYS_8A,count_LYS_10A,count_LYS_12A,count_LYS_15A,min_TYR_dist,min_CYS_dist,min_SER_dist,min_THR_dist,min_LYS_dist,tyr_pocket_sasa,n_tyr_pocket_10A,sasa_computed
9SME,2.55,A1JOZ,34,A,Hydrolase(other),2,cif,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,1,1,0,0,0,0,1,0,1,1,6,10,0,0,2,2,6,0,0,0,0,1,10.2555570602417,12.817946434020996,6.431952476501465,8.663166046142578,12.844634056091309,,0,False
9VYP,2.52,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,1,4,5,7,0,1,2,6,9,0,0,1,2,2,5.614075183868408,13.807599067687988,3.594099760055542,5.656990051269531,9.986680030822754,,2,False
9N7C,2.023,A1BVO,7,A,Oxidoreductase,2,cif,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,19.266759872436523,3.406200885772705,13.55885410308838,4.162351131439209,15.924592971801758,,0,False
14XH,1.992,A1A4A,15,B,Other,2,cif,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,1,3,3,4,7,0,0,1,1,1,0,0,1,1,1,17.059755325317383,24.666336059570312,3.8038928508758554,8.84115982055664,9.78981876373291,,0,False
9TCH,2.1,ATP,31,A,Transferase(other),4,pdb,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,3,4,5,6,0,0,0,1,1,0,0,2,3,4,0,0,3,5,7,0,0,1,2,2,5.483732223510742,11.396971702575684,8.995112419128418,8.035086631774902,9.270731925964355,,4,False
9RTB,1.93,A1JJT,8,AAA,Other,1,cif,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,2,4,4,7,0,0,0,3,4,1,1,2,4,6,0,1,2,2,5,1,1,2,2,3,2.881920099258423,10.840024948120115,3.8873469829559326,5.210320472717285,4.509793758392334,,4,False
13EB,1.82,NAP,48,A,Oxidoreductase,1,cif,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,0,0,0,0,1,0,0,1,1,1,0,0,0,3,4,1,3,4,9,10,0,0,0,1,1,14.68301773071289,8.018722534179688,11.01314640045166,3.69199275970459,10.84857940673828,,0,False
7IMB,1.66,NY7,14,A,Other,1,pdb,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,5,11.5729341506958,,17.439376831054688,14.818666458129885,7.970594882965088,,0,False
13TM,1.71,A1C1H,18,B,Other,2,cif,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,3,6,0,0,0,1,3,15.678380012512209,,10.515317916870115,7.482924461364746,11.839900016784668,,0,False
11SI,2.5,A1DAJ,30,A,Nuclear receptor,4,cif,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,1,7,0,1,1,1,1,0,1,3,4,7,0,0,0,2,3,0,0,2,3,3,10.7438325881958,7.642507553100586,7.881289482116699,10.00083065032959,8.52927017211914,,0,False
9SVZ,2.4,R06,15,C,Other,4,pdb,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,2,2,3,4,2,5,5,6,6,0,0,1,1,5,0,1,2,2,2,0,0,0,0,3,6.797476291656494,4.610590934753418,8.968603134155273,6.259469509124756,12.149526596069336,,2,False
9RXJ,1.88,A1JF4,10,A,Other,1,cif,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,0,0,0,3,5,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,2,3,6,10.822511672973633,13.01622200012207,11.306304931640623,13.810760498046877,8.97816276550293,,0,False
11GM,1.84,A1AEP,42,A,Antibody/Immune,4,cif,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,0,5,8,10,10,0,0,0,0,0,0,2,2,4,5,0,2,4,4,4,0,0,0,0,2,6.431085586547852,16.109189987182617,6.583995819091797,6.760317802429199,13.776923179626465,157.91083481598469,8,True
9Z37,2.11,DGD,66,A,Other,40,pdb,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,0,0,0,0,1,0,0,0,1,1,0,0,1,4,4,0,0,0,0,3,0,0,0,1,2,14.45887279510498,10.546278953552246,8.297274589538574,12.512136459350586,11.735960960388184,,0,False
36JF,2.3,A1DLQ,24,A,Kinase,1,cif,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,1,2,2,6,0,0,0,0,0,0,0,1,2,2,0,0,0,0,3,0,1,1,5,7,6.165553569793701,15.169229507446287,8.663277626037598,13.43971824645996,6.41737699508667,4.071627092991671,2,True
9TAC,2.1,SIA,21,S,Other,3,pdb,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.39314079284668,24.639877319335938,14.410636901855469,12.881073951721191,18.62824821472168,,0,False
9S03,1.37,OSE,10,A,Hydrolase(other),1,pdb,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,1,5,11,0,0,1,1,1,0,2,2,5,5,0,0,1,3,8,1,2,3,3,5,9.35665798187256,9.397276878356934,5.847616672515869,8.452166557312012,4.916896820068359,,1,False
24MR,2.47,NDG,15,C,Hydrolase(other),2,pdb,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,10,10,1,1,1,1,2,1,1,1,2,7,0,0,1,1,4,1,1,1,1,2,7.044177532196045,4.589733123779297,4.360332012176514,8.267302513122559,4.93771505355835,,1,False
9T5F,1.68,A1JTV,45,A,Other,2,cif,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,0,0,1,3,5,0,1,2,2,6,0,0,2,4,5,0,0,3,4,8,0,0,0,0,0,9.518016815185549,5.044492244720459,8.03449821472168,9.14088535308838,15.184706687927246,,1,False
9PT7,1.9,A1CK8,28,A,Phosphatase,2,cif,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,3,5,5,0,0,0,0,0,0,1,2,3,5,0,0,3,5,5,1,3,4,4,8,5.5376296043396,,7.37111234664917,8.644330024719238,4.426484107971191,,3,False
9I7R,2.37,SFS,8,A,Transferase(other),1,cif,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,2,8,3,3,3,3,4,0,0,2,2,4,0,0,0,2,5,1,1,2,3,10,5.048370838165283,4.119776248931885,8.797375679016113,10.044692993164062,4.89616584777832,,1,False
9S7T,2.28,ADP,27,A,Transferase(other),4,pdb,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,3,3,5,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,2,3,5,5,8.073805809020996,17.974863052368164,14.811668395996094,5.5392279624938965,5.606570243835449,,3,False
37EP,1.96,ATP,31,A,Epigenetic/reader,1,pdb,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,2,0,1,1,1,2,0,2,2,3,4,0,0,0,2,2,0,0,1,1,3,13.287440299987791,6.6574296951293945,6.594793319702148,11.046719551086426,8.287717819213867,,0,False
9VYM,2.58,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,2,4,5,7,0,1,2,5,9,0,0,1,2,2,5.089582443237305,13.628580093383787,4.136516094207764,5.9476823806762695,8.72803783416748,,2,False
9TAA,1.91,SIA,21,C,Other,3,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,0,1,2,2,4,0,0,0,0,0,0,1,1,1,3,0,0,0,4,7,0,1,1,2,2,7.274997234344482,18.704425811767575,7.242058277130127,10.4486722946167,7.900755882263184,,2,False
36UI,2.2,NAP,48,A,Oxidoreductase,2,cif,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,0,0,1,1,1,0,0,0,1,2,0,0,1,3,5,1,3,5,6,10,0,0,0,1,3,9.047884941101074,10.956672668457031,9.758306503295898,4.220917701721191,11.800148010253906,,1,False
9RZ5,2.3,A1JJ2,65,A,Other,12,cif,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,1,1,2,2,6,0,0,0,1,1,0,0,0,2,4,0,0,0,2,2,0,0,0,1,2,4.964270114898682,10.644307136535645,10.582420349121094,10.4385404586792,11.95537281036377,,2,False
24GF,1.958,A1AZH,9,A,Other,1,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,2,2,4,6,0,0,0,0,1,1,4,5,5,8,0,1,1,2,5,0,0,0,0,3,5.493453025817871,14.536415100097656,4.151808738708496,7.815375328063965,12.531970977783203,,2,False
7ILP,1.64,JHP,15,A,Other,1,pdb,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,11.56932258605957,,16.86573600769043,14.07678508758545,9.275213241577148,,0,False
7ILU,1.62,VZS,18,A,Other,1,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,4,5,6,0,0,0,0,2,7.983844757080078,,7.872343063354492,3.3931589126586914,13.361903190612791,,1,False
14WA,1.94,VXD,13,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,3,4,0,2,3,3,4,24.46088218688965,20.01065826416016,10.08740234375,9.80015468597412,6.44741678237915,,0,False
9ZS8,2.7,CDL,82,M,Other,3,pdb,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,1,1,1,3,0,0,0,0,0,0,0,1,1,3,0,0,0,1,5,0,0,1,1,3,7.865938186645508,33.5704460144043,9.697500228881836,11.460793495178224,9.741944313049316,,1,False
9HW3,1.31,CSS,7,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,3,5,5,20.241172790527344,12.030474662780762,10.54166030883789,4.080601215362549,3.489537239074707,,0,False
14YE,1.867,Q49,15,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,2,2,2,5,0,0,1,1,1,21.10963630676269,12.178518295288086,7.309812545776367,6.703504085540772,8.802718162536621,,0,False
9RT1,1.79,A1JJF,9,A,Other,1,cif,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,3,4,5,0,0,0,0,0,0,3,4,6,8,0,1,3,3,5,0,1,1,2,6,5.984745502471924,15.725439071655272,5.765596389770508,7.7587199211120605,5.2443060874938965,,3,False
14YJ,1.929,A1AP4,14,B,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,2,2,3,0,0,0,1,1,25.62798500061035,12.2918062210083,6.988490104675293,8.266730308532715,10.565502166748049,,0,False
13UL,1.46,KNL,13,B,Other,2,pdb,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,3,5,6,0,0,1,3,3,14.45574951171875,,9.456286430358888,7.093706130981445,9.897625923156738,,0,False
9TD0,2.07,BGC,12,EEE,Oxidoreductase,1,cif,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,True,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,1,9.591975212097168,18.447656631469727,12.040572166442873,8.407196044921875,14.352020263671877,,1,False
9WTB,2.2,HEC,43,A,Other,4,pdb,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,1,1,2,0,2,3,4,4,0,1,3,5,7,0,0,1,1,1,0,0,2,2,3,8.388083457946777,6.032059192657471,6.8560967445373535,8.003997802734375,8.616886138916016,,1,False
14VJ,1.979,A1DON,18,A,Other,2,cif,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,0,0,1,1,2,0,0,0,0,1,28.670150756835938,22.98604202270508,5.765533924102783,8.698546409606934,12.164416313171388,,0,False
37EQ,2.07,G5A,27,A,Epigenetic/reader,1,pdb,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,1,0,1,1,1,2,0,2,2,3,5,0,0,1,2,2,0,0,1,2,2,13.117535591125488,7.039032936096191,6.051025867462158,9.946523666381836,9.233488082885742,,0,False
9HVV,1.12,U6M,22,A,Other,1,pdb,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,2,0,0,1,1,1,0,2,3,5,10,0,1,2,3,3,1,2,2,2,2,7.187493324279785,9.20945644378662,5.136700630187988,7.445587158203125,4.92918872833252,,1,False
9Q01,1.36,A1CRN,28,A,Other,2,cif,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,1,4,8,0,0,1,1,1,0,0,3,3,5,1,3,4,7,9,1,1,1,3,7,9.810476303100586,9.372241020202637,8.14545726776123,3.742053985595703,4.384605407714844,,1,False
9I3D,1.68,IP1,24,A,Oxidoreductase,1,cif,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,1,2,5,13,0,0,1,1,2,0,3,4,6,10,0,2,2,2,4,0,0,0,1,4,7.647806167602539,8.356195449829102,7.332786560058594,5.8519392013549805,10.905887603759766,,2,False
9PVT,1.55,NAP,48,A,Oxidoreductase,2,cif,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,2,2,4,8,0,3,4,4,5,0,1,1,1,1,7.867979049682617,17.61522674560547,5.415301322937012,6.541083335876465,7.863783359527588,,1,False
11SJ,2.4,A1DAJ,30,A,Nuclear receptor,4,cif,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,1,7,0,1,1,1,1,0,1,2,5,6,0,0,0,2,3,0,1,3,3,4,11.536989212036133,7.587262153625488,7.213190078735352,11.072916030883787,7.739227771759033,,0,False
28IS,2.121,NAD,44,A,Oxidoreductase,4,cif,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,1,2,3,0,0,0,0,0,1,4,6,7,10,0,1,2,3,5,0,1,1,2,2,8.954798698425293,16.223968505859375,3.421436309814453,6.761720657348633,6.847885608673096,,1,False
28IQ,1.513,NAD,44,A,Oxidoreductase,4,cif,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,1,2,3,0,0,0,0,0,1,4,6,7,9,0,1,2,3,5,0,1,1,1,2,8.965328216552734,16.240449905395508,3.5516152381896973,6.661859512329102,6.788069725036621,,1,False
13TH,2.2,4HC,12,B,Other,2,pdb,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,3,4,6,0,0,0,1,3,14.68882656097412,,9.682918548583984,6.814099788665772,11.45311450958252,,0,False
9Q4E,2.1,NAD,44,A,Oxidoreductase,2,cif,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,0,2,4,0,0,1,2,3,1,1,1,2,2,1,2,2,4,6,0,1,2,2,5,10.152081489562988,9.21174430847168,3.267951011657715,3.320137023925781,7.810789585113525,,0,False
9W6B,2.42,HEM,43,A,Oxidoreductase,1,pdb,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,1,2,2,4,1,1,1,1,1,0,0,0,1,4,0,1,2,2,4,0,0,0,0,1,5.709813594818115,2.52167010307312,11.40780258178711,5.678883075714111,14.50059700012207,,2,False
13TP,1.55,3BZ,10,B,Other,2,pdb,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,3,5,6,0,0,0,2,3,14.201186180114746,,10.04267120361328,7.712072849273682,10.257418632507324,,0,False
9TB0,2.76,GDP,28,C,Transferase(other),4,pdb,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,0,0,1,2,2,0,0,1,1,1,1,2,4,5,8,1,2,3,3,3,12.35841464996338,9.769383430480955,8.468413352966309,3.1957015991210938,4.04802942276001,,0,False
9X7Q,1.6,FAD,53,A,Oxidoreductase,1,pdb,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,3,4,0,0,0,1,2,0,1,2,3,5,0,1,3,5,7,1,1,1,2,4,10.144224166870115,10.475075721740724,6.6335930824279785,6.278517723083496,2.6968252658843994,,0,False
9SAX,2.83,LQ1,53,A,Other,4,pdb,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,2,0,0,0,0,0,0,1,1,1,4,0,0,0,0,5,0,0,3,5,10,13.905912399291992,16.75284767150879,5.240947246551514,12.481945991516112,8.064045906066895,,0,False
14ZB,2.049,A1DO9,17,B,Other,2,cif,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,1,2,3,4,7,0,0,1,1,1,0,0,0,1,1,17.201671600341797,24.11461639404297,4.6098809242248535,8.341545104980469,10.758615493774414,,0,False
36JE,2.1,A1DLP,27,A,Kinase,1,cif,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,1,2,2,6,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,2,4,6,7.161766052246094,15.603108406066896,8.18687629699707,13.620572090148926,6.770137310028076,,2,False
14ZT,1.96,UR7,13,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,1,2,2,5,0,0,1,1,1,20.521270751953125,12.697412490844728,7.388488292694092,7.306359767913818,8.494290351867676,,0,False
9Y7R,2.13,NDP,48,B,Oxidoreductase,2,cif,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,2,0,0,0,0,0,1,1,2,4,6,1,2,2,2,2,1,1,1,2,3,6.6261372566223145,,4.3652191162109375,4.168588161468506,4.427206993103027,,1,False
13EA,1.74,NAP,48,A,Oxidoreductase,1,cif,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,0,0,0,0,1,0,1,1,1,1,0,0,0,3,4,1,3,4,9,10,0,0,0,1,1,14.658323287963867,7.9808030128479,10.882189750671388,3.677119493484497,10.881705284118652,,0,False
12VD,1.22,CIZ,9,A,Antibody/Immune,2,pdb,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,2,0,0,0,0,0,0,1,1,6,7,0,2,3,4,7,1,2,2,3,5,3.864768266677856,15.972524642944336,6.94992733001709,5.7808942794799805,3.796717643737793,,1,False
9Y3M,1.73,A1CR8,25,B,Transferase(other),3,cif,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,3,3,3,6,0,0,0,0,1,0,1,5,7,12,1,2,4,5,14,1,1,1,2,3,6.54905891418457,14.367630004882812,6.085961818695068,3.829583168029785,3.647353172302246,,3,False
